Year,iso3_d,PartnerDesc,PrimaryValue,pv_o,pv_d,dist,gdp_ppp_d,gdp_source_o,gdp_source_d,fta_wto
2007,CYP,Cyprus,11449.0,0.5525296330451965,0.5370557308197021,8294.0,25304414.337,3.0,1.0,0.0
2007,CZE,Czechia,31958418.0,0.5525296330451965,1.0154139995574951,9040.0,268368924.128,3.0,1.0,0.0
2007,BEN,Benin,31941.0,0.5525296330451965,0.3862176239490509,12577.0,14383350.251,3.0,1.0,0.0
2007,DNK,Denmark,11321425.0,0.5525296330451965,1.1181892156600952,8847.0,212740486.08,3.0,1.0,0.0
2007,DOM,Dominican Rep.,167135.0,0.5525296330451965,-0.07857245951890945,15038.0,91920694.287,3.0,1.0,0.0
2007,ECU,Ecuador,75635.0,0.5525296330451965,-0.815987229347229,16605.0,118844885.898,3.0,1.0,0.0
2007,SLV,El Salvador,44577.0,0.5525296330451965,-0.007270731497555971,14594.0,42637281.595,3.0,1.0,0.0
2007,EST,Estonia,394284.0,0.5525296330451965,0.6341095566749573,8011.0,29435505.28,3.0,1.0,0.0
2007,FJI,Fiji,43573.0,0.5525296330451965,0.061876796185970306,7805.0,5807206.778,3.0,1.0,0.0
2007,FIN,Finland,12665353.0,0.5525296330451965,1.4886970520019531,7975.0,199323140.559,3.0,1.0,0.0
2007,FRA,France,203552448.0,0.5525296330451965,0.5630007982254028,9846.0,2186192738.946,3.0,1.0,0.0
2007,GEO,Georgia,3106.0,0.5525296330451965,-0.6458989977836609,7134.0,23780806.468,3.0,1.0,0.0
2007,DEU,Germany,285357127.0,0.5525296330451965,0.9958238005638123,8970.0,2997500125.232,3.0,1.0,0.0
2007,GHA,Ghana,30.0,0.5525296330451965,-0.0730612650513649,12871.0,57220916.134,3.0,1.0,0.0
2007,GRC,Greece,491051.0,0.5525296330451965,0.523507833480835,8974.0,323504148.095,3.0,1.0,0.0
2007,GTM,Guatemala,1066.0,0.5525296330451965,-0.7534249424934387,14424.0,86653470.298,3.0,1.0,1.0
2007,GIN,Guinea,7338.0,0.5525296330451965,-2.403348207473755,13831.0,11387934.427,3.0,1.0,0.0
2007,GUY,Guyana,16686.0,0.5525296330451965,-0.5596867799758911,16484.0,3732803.35,3.0,1.0,0.0
2007,HND,Honduras,209002.0,0.5525296330451965,-0.43703019618988037,14687.0,29064956.818,3.0,1.0,0.0
2007,HKG,"China, Hong Kong SAR",13275795576.0,0.5525296330451965,1.1040148735046387,801.0,299344198.866,3.0,1.0,0.0
2007,HUN,Hungary,74461812.0,0.5525296330451965,0.7470967173576355,8871.0,190395016.635,3.0,1.0,0.0
2007,ISL,Iceland,71068.0,0.5525296330451965,1.4855941534042358,9622.0,12688040.593,3.0,1.0,0.0
2007,IDN,Indonesia,131309607.0,0.5525296330451965,-1.1980657577514648,3800.0,1635525273.179,3.0,1.0,0.0
2007,IRN,Iran,1400106.0,0.5525296330451965,-0.9316404461860657,6699.0,1113577922.417,3.0,1.0,0.0
2007,IRQ,Iraq,12515.0,0.5525296330451965,-2.7710506916046143,7386.0,309623562.762,3.0,1.0,0.0
2007,IRL,Ireland,60325254.0,0.5525296330451965,1.2151926755905151,9975.0,205707912.146,3.0,1.0,0.0
2007,ISR,Israel,20375770.0,0.5525296330451965,-1.2520328760147095,8287.0,198342316.53,3.0,1.0,0.0
2007,ITA,Italy,133850455.0,0.5525296330451965,0.44697004556655884,9624.0,1985917960.917,3.0,1.0,0.0
2007,JPN,Japan,4236284813.0,0.5525296330451965,1.0103745460510254,2109.0,4419763599.828,3.0,1.0,0.0
2007,KAZ,Kazakhstan,84679.0,0.5525296330451965,0.6479967832565308,4512.0,275512518.05,3.0,1.0,0.0
2007,JOR,Jordan,122.0,0.5525296330451965,-0.3007417917251587,8189.0,55394742.841,3.0,1.0,0.0
2007,KEN,Kenya,70215.0,0.5525296330451965,-1.305442214012146,9536.0,85932013.535,3.0,1.0,0.0
2007,KOR,Rep. of Korea,3267371660.0,0.5525296330451965,0.566254734992981,1487.0,1354518051.059,3.0,1.0,0.0
2007,KWT,Kuwait,152.0,0.5525296330451965,0.6206439137458801,7175.0,228482744.02,3.0,1.0,0.0
2007,LAO,Lao People's Dem. Rep.,123927.0,0.5525296330451965,-0.17647679150104523,2102.0,18635633.546,3.0,1.0,0.0
2007,LBN,Lebanon,82547.0,0.5525296330451965,-2.1190953254699707,8157.0,51196230.46,3.0,1.0,0.0
2007,LSO,Lesotho,913.0,0.5525296330451965,-0.39131420850753784,11692.0,3933187.754,3.0,1.0,0.0
2007,LVA,Latvia,1013678.0,0.5525296330451965,0.5619305372238159,8140.0,39874672.506,3.0,1.0,0.0
2007,LBY,Libya,1157.0,0.5525296330451965,0.7470576167106628,10084.0,160999744.187,3.0,1.0,0.0
2007,LTU,Lithuania,761986.0,0.5525296330451965,0.8178515434265137,8157.0,61679137.819,3.0,1.0,0.0
2007,LUX,Luxembourg,1135078.0,0.5525296330451965,1.4837180376052856,9574.0,40294829.901,3.0,1.0,0.0
2007,MAC,"China, Macao SAR",40086748.0,0.5525296330451965,0.45692312717437744,866.0,37853198.574,3.0,1.0,0.0
2007,MWI,Malawi,23568.0,0.5525296330451965,0.0823792815208435,10398.0,11844894.661,3.0,1.0,0.0
2007,MYS,Malaysia,1692414674.0,0.5525296330451965,0.19330716133117676,3217.0,518895858.972,3.0,1.0,0.0
2007,MLT,Malta,25688208.0,0.5525296330451965,1.2696318626403809,9809.0,10120754.081,3.0,1.0,0.0
2007,MUS,Mauritius,365540.0,0.5525296330451965,0.8792880773544312,8536.0,16522211.176,3.0,1.0,0.0
2007,MEX,Mexico,21787477.0,0.5525296330451965,-0.7298516035079956,13422.0,1551984889.082,3.0,1.0,0.0
2007,MNG,Mongolia,12301.0,0.5525296330451965,0.6683777570724487,2846.0,17227228.96,3.0,1.0,0.0
2007,MDA,Rep. of Moldova,82425.0,0.5525296330451965,-0.014954030513763428,8207.0,12093885.454,3.0,1.0,0.0
2007,MAR,Morocco,1231662.0,0.5525296330451965,-0.5013242363929749,11584.0,174178111.265,3.0,1.0,0.0
2007,OMN,Oman,30.0,0.5525296330451965,0.9398142099380493,6323.0,107963462.989,3.0,1.0,0.0
2007,NPL,Nepal,25882.0,0.5525296330451965,-1.8853784799575806,3607.0,43493414.038,3.0,1.0,0.0
2007,NLD,Netherlands,412348610.0,0.5525296330451965,0.7784687876701355,9468.0,711982075.066,3.0,1.0,0.0
2007,NZL,New Zealand,647681.0,0.5525296330451965,1.2433664798736572,8838.0,124124589.615,3.0,1.0,0.0
2007,NIC,Nicaragua,1918.0,0.5525296330451965,-0.12037090212106705,14922.0,20852760.882,3.0,1.0,0.0
2007,NGA,Nigeria,248616.0,0.5525296330451965,-2.014056444168091,12479.0,627894079.432,3.0,1.0,0.0
2007,NOR,Norway,6171160.0,0.5525296330451965,1.1455525159835815,8707.0,262992720.826,3.0,1.0,0.0
2007,PLW,Palau,853.0,0.5525296330451965,1.0889655351638794,2391.0,269905.804,3.0,1.0,0.0
2007,PAK,Pakistan,1011942.0,0.5525296330451965,-2.4327051639556885,5452.0,647800680.909,3.0,1.0,0.0
2007,PAN,Panama,13398.0,0.5525296330451965,-0.06134812533855438,15615.0,45348921.225,3.0,1.0,1.0
2007,PNG,Papua New Guinea,30753.0,0.5525296330451965,-0.7478317618370056,4724.0,11471746.543,3.0,1.0,0.0
2007,PRY,Paraguay,95853.0,0.5525296330451965,-0.74012291431427,19930.0,36921124.249,3.0,1.0,0.0
2007,PER,Peru,46648.0,0.5525296330451965,-0.774885892868042,17605.0,230555196.814,3.0,1.0,0.0
2007,PHL,Philippines,1720618943.0,0.5525296330451965,-1.6048856973648071,1153.0,435876927.692,3.0,1.0,0.0
2007,POL,Poland,5484261.0,0.5525296330451965,0.6828460097312927,8521.0,639715522.786,3.0,1.0,0.0
2007,PRT,Portugal,204003794.0,0.5525296330451965,0.8218093514442444,11283.0,270910607.754,3.0,1.0,0.0
2007,RUS,Russian Federation,2466034.0,0.5525296330451965,-0.8633825182914734,7368.0,2377502912.213,3.0,1.0,0.0
2007,RWA,Rwanda,47500.0,0.5525296330451965,-0.3602144122123718,10248.0,10305663.0,3.0,1.0,0.0
2007,LCA,Saint Lucia,13793.0,0.5525296330451965,0.617986261844635,15679.0,1727587.694,3.0,1.0,0.0
2007,SAU,Saudi Arabia,60228.0,0.5525296330451965,-0.4673052430152893,7446.0,1073748199.022,3.0,1.0,0.0
2007,SRB,Serbia,10535.0,0.5525296330451965,-0.591357946395874,8901.0,77300696.441,3.0,1.0,0.0
2007,SLE,Sierra Leone,815363.0,0.5525296330451965,-0.06157819554209709,13871.0,6373412.348,3.0,1.0,0.0
2007,IND,India,11708341.0,0.5525296330451965,-1.154295802116394,4392.0,4111053078.875,3.0,1.0,0.0
2007,SGP,Singapore,4098221344.0,0.5525296330451965,1.174211025238037,3236.0,295808811.086,3.0,1.0,0.0
2007,SVK,Slovakia,13587501.0,0.5525296330451965,1.0366871356964111,8968.0,113709966.367,3.0,1.0,0.0
2007,VNM,Viet Nam,3359804.0,0.5525296330451965,0.2518719732761383,2221.0,310034921.452,3.0,1.0,0.0
2007,SVN,Slovenia,234457.0,0.5525296330451965,1.098629355430603,9252.0,55689655.161,3.0,1.0,0.0
2007,ZAF,South Africa,4472836.0,0.5525296330451965,0.2153465449810028,11518.0,551870506.755,3.0,1.0,0.0
2007,ESP,Spain,6028719.0,0.5525296330451965,-0.2767316401004791,10815.0,1473681698.813,3.0,1.0,0.0
2007,SWZ,Eswatini,199654.0,0.5525296330451965,0.048026636242866516,11236.0,7780096.692,3.0,1.0,0.0
2007,SWE,Sweden,2866073.0,0.5525296330451965,1.271478295326233,8369.0,371081729.184,3.0,1.0,0.0
2007,CHE,Switzerland,10179588.0,0.5525296330451965,1.2344088554382324,9569.0,373532770.071,3.0,1.0,0.0
2007,THA,Thailand,1427701938.0,0.5525296330451965,-1.112847924232483,2524.0,786274106.453,3.0,1.0,0.0
2007,TTO,Trinidad and Tobago,1157.0,0.5525296330451965,-0.18857434391975403,16044.0,38298629.063,3.0,1.0,0.0
2007,ARE,United Arab Emirates,3200982.0,0.5525296330451965,0.9753913879394531,6596.0,451481375.173,3.0,1.0,0.0
2007,TUN,Tunisia,32337.0,0.5525296330451965,0.1582624763250351,10090.0,94099629.321,3.0,1.0,0.0
2007,TUR,Türkiye,25743868.0,0.5525296330451965,-0.8193628787994385,8430.0,1032837455.482,3.0,1.0,0.0
2007,UGA,Uganda,181689.0,0.5525296330451965,-0.9164783358573914,9888.0,40139658.526,3.0,1.0,0.0
2007,UKR,Ukraine,239542.0,0.5525296330451965,0.1728259176015854,7970.0,372339520.058,3.0,1.0,0.0
2007,EGY,Egypt,1369809.0,0.5525296330451965,-0.5523821115493774,8684.0,662339380.637,3.0,1.0,0.0
2007,GBR,United Kingdom,34452008.0,0.5525296330451965,0.5746549367904663,9800.0,2155566788.651,3.0,1.0,0.0
2007,TZA,United Rep. of Tanzania,8221.0,0.5525296330451965,-0.3870623707771301,9552.0,74520563.189,3.0,1.0,0.0
2007,USA,USA,1533867614.0,0.5525296330451965,0.3744780421257019,12555.0,14477635000.0,3.0,1.0,0.0
2007,BFA,Burkina Faso,244.0,0.5525296330451965,0.30700868368148804,12587.0,17485539.511,3.0,1.0,0.0
2007,URY,Uruguay,23598.0,0.5525296330451965,0.8355309367179871,18893.0,45091856.453,3.0,1.0,0.0
2007,VEN,Venezuela,112296.0,0.5525296330451965,-1.2296701669692993,15975.0,450740054.765,3.0,1.0,0.0
2007,WSM,Samoa,789269.0,0.5525296330451965,1.0049806833267212,8421.0,980552.976,3.0,1.0,0.0
2007,ZMB,Zambia,18239.0,0.5525296330451965,0.3636292815208435,11040.0,32958963.865,3.0,1.0,0.0
2006,AFG,Afghanistan,14570.0,0.6757022738456726,-2.219134569168091,5109.0,27592569.519,3.0,1.0,0.0
2006,ALB,Albania,3488.0,0.6757022738456726,-0.5081573128700256,9118.0,19854888.657,3.0,1.0,0.0
2006,DZA,Algeria,163670.0,0.6757022738456726,-1.1264134645462036,10617.0,382786519.765,3.0,1.0,0.0
2006,AGO,Angola,342.0,0.6757022738456726,-0.5394534468650818,12260.0,85561283.21,3.0,1.0,0.0
2006,AZE,Azerbaijan,25878.0,0.6757022738456726,-1.0926823616027832,6741.0,83404506.137,3.0,1.0,0.0
2006,ARG,Argentina,884794.0,0.6757022738456726,0.001967762829735875,18940.0,602383491.808,3.0,1.0,0.0
2006,AUS,Australia,11087350.0,0.6757022738456726,0.9344666004180908,7236.0,711112915.379,3.0,1.0,0.0
2006,AUT,Austria,18703978.0,0.6757022738456726,1.0744508504867554,9014.0,309706167.439,3.0,1.0,0.0
2006,BHR,Bahrain,124.0,0.6757022738456726,-0.36505061388015747,7024.0,37988091.668,3.0,1.0,0.0
2006,BGD,Bangladesh,274303.0,0.6757022738456726,-1.5070973634719849,3147.0,270994233.918,3.0,1.0,0.0
2006,ARM,Armenia,21896.0,0.6757022738456726,-0.26102375984191895,7195.0,16590220.304,3.0,1.0,0.0
2006,BEL,Belgium,23983086.0,0.6757022738456726,0.8563758134841919,9598.0,373467570.166,3.0,1.0,0.0
2006,BTN,Bhutan,19260.0,0.6757022738456726,1.2645189762115479,3182.0,2911729.974,3.0,1.0,0.0
2006,BOL,Bolivia (Plurinational State of),49739.0,0.6757022738456726,-0.802562952041626,18645.0,41205235.131,3.0,1.0,0.0
2006,BRA,Brazil,167681110.0,0.6757022738456726,-0.29491111636161804,18812.0,2193463250.324,3.0,1.0,0.0
2006,BLZ,Belize,134949.0,0.6757022738456726,0.08197703957557678,14304.0,2140210.222,3.0,1.0,0.0
2006,BRN,Brunei Darussalam,150375.0,0.6757022738456726,1.1233551502227783,2328.0,29026929.721,3.0,1.0,0.0
2006,BGR,Bulgaria,28009269.0,0.6757022738456726,0.39442119002342224,8790.0,86483331.037,3.0,1.0,0.0
2006,MMR,Myanmar,160906.0,0.6757022738456726,-0.8503724336624146,2779.0,114456257.865,3.0,1.0,0.0
2006,BLR,Belarus,35873.0,0.6757022738456726,0.1484696865081787,8045.0,109395776.516,3.0,1.0,0.0
2006,KHM,Cambodia,86421.0,0.6757022738456726,-0.3459791839122772,2293.0,26566670.712,3.0,1.0,0.0
2006,CMR,Cameroon,29435.0,0.6757022738456726,-0.2447052299976349,11997.0,43513650.64,3.0,1.0,0.0
2006,CAN,Canada,44387515.0,0.6757022738456726,1.0349565744400024,12104.0,1238000856.193,3.0,1.0,0.0
2006,LKA,Sri Lanka,910609.0,0.6757022738456726,-1.4215507507324219,4855.0,124943943.113,3.0,1.0,0.0
2006,TCD,Chad,1783.0,0.6757022738456726,-1.8317550420761108,11057.0,16676652.291,3.0,1.0,0.0
2006,CHL,Chile,565421.0,0.6757022738456726,0.6130058765411377,18517.0,254770038.946,3.0,1.0,0.0
2006,CHN,China,8112719728.0,0.6757022738456726,-0.5400301218032837,688.0,7713674311.234,3.0,1.0,0.0
2006,COL,Colombia,180507.0,0.6757022738456726,-1.9047967195510864,16327.0,392651515.089,3.0,1.0,0.0
2006,COG,Congo,9077.0,0.6757022738456726,-0.9234117865562439,11847.0,17194126.823,3.0,1.0,0.0
2006,CRI,Costa Rica,123561.0,0.6757022738456726,0.7360501289367676,15258.0,46093166.734,3.0,1.0,0.0
2006,HRV,Croatia,218325.0,0.6757022738456726,0.5608292818069458,9165.0,75190289.087,3.0,1.0,0.0
2006,CYP,Cyprus,35863.0,0.6757022738456726,0.5396649837493896,8294.0,22901540.4,3.0,1.0,0.0
2006,CZE,Czechia,12255573.0,0.6757022738456726,1.0537288188934326,9040.0,243192342.286,3.0,1.0,0.0
2006,BEN,Benin,47391.0,0.6757022738456726,0.5478925704956055,12577.0,13219119.497,3.0,1.0,0.0
2006,DNK,Denmark,11998170.0,0.6757022738456726,1.0467928647994995,8847.0,202903312.337,3.0,1.0,0.0
2006,DMA,Dominica,34395.0,0.6757022738456726,0.9096983671188354,15534.0,590018.816,3.0,1.0,0.0
2006,DOM,Dominican Rep.,350254.0,0.6757022738456726,-0.10980306565761566,15038.0,82363583.248,3.0,1.0,0.0
2006,ECU,Ecuador,1617.0,0.6757022738456726,-0.8538253307342529,16605.0,113283044.857,3.0,1.0,0.0
2006,SLV,El Salvador,109306.0,0.6757022738456726,-0.16815802454948425,14594.0,39996215.257,3.0,1.0,0.0
2006,EST,Estonia,2179381.0,0.6757022738456726,0.7366782426834106,8011.0,25951775.515,3.0,1.0,0.0
2006,FJI,Fiji,40819.0,0.6757022738456726,-0.03405804932117462,7805.0,5705195.368,3.0,1.0,0.0
2006,FIN,Finland,9820245.0,0.6757022738456726,1.5011110305786133,7975.0,181069017.785,3.0,1.0,0.0
2006,FRA,France,200952554.0,0.6757022738456726,0.5955057740211487,9846.0,2070453423.185,3.0,1.0,0.0
2006,GEO,Georgia,16900.0,0.6757022738456726,-0.9660987854003906,7134.0,20619103.698,3.0,1.0,0.0
2006,DEU,Germany,262582474.0,0.6757022738456726,1.0250695943832397,8970.0,2822338605.158,3.0,1.0,0.0
2006,GHA,Ghana,15270.0,0.6757022738456726,0.006396186072379351,12871.0,53415669.802,3.0,1.0,0.0
2006,GRC,Greece,840774.0,0.6757022738456726,0.6304327845573425,8974.0,314476206.162,3.0,1.0,0.0
2006,GTM,Guatemala,28138.0,0.6757022738456726,-0.735238790512085,14424.0,79401591.855,3.0,1.0,0.0
2006,GUY,Guyana,1965.0,0.6757022738456726,-0.7341184616088867,16484.0,3397519.666,3.0,1.0,0.0
2006,HTI,Haiti,2021.0,0.6757022738456726,-1.3915435075759888,14962.0,13577629.101,3.0,1.0,0.0
2006,HND,Honduras,56700.0,0.6757022738456726,-0.66790372133255,14687.0,26661586.554,3.0,1.0,0.0
2006,HKG,"China, Hong Kong SAR",11790792501.0,0.6757022738456726,1.1909122467041016,801.0,273878402.942,3.0,1.0,0.0
2006,HUN,Hungary,33037147.0,0.6757022738456726,0.985676109790802,8871.0,183601429.717,3.0,1.0,0.0
2006,ISL,Iceland,12686.0,0.6757022738456726,1.4538265466690063,9622.0,11763349.953,3.0,1.0,0.0
2006,IDN,Indonesia,133304630.0,0.6757022738456726,-1.4176669120788574,3800.0,1498073700.341,3.0,1.0,0.0
2006,IRN,Iran,4581088.0,0.6757022738456726,-1.0408400297164917,6699.0,994087460.157,3.0,1.0,0.0
2006,IRL,Ireland,83376841.0,0.6757022738456726,1.1924105882644653,9975.0,189091209.122,3.0,1.0,0.0
2006,ISR,Israel,23544531.0,0.6757022738456726,-1.2592887878417969,8287.0,181809923.396,3.0,1.0,0.0
2006,ITA,Italy,167579251.0,0.6757022738456726,0.5307337641716003,9624.0,1880991318.624,3.0,1.0,0.0
2006,CIV,Côte d'Ivoire,49645.0,0.6757022738456726,-1.8618683815002441,13244.0,45824775.161,3.0,1.0,0.0
2006,JAM,Jamaica,61911.0,0.6757022738456726,-0.32016366720199585,14855.0,21801010.302,3.0,1.0,0.0
2006,JPN,Japan,4815743213.0,0.6757022738456726,1.1383345127105713,2109.0,4226545062.085,3.0,1.0,0.0
2006,KAZ,Kazakhstan,3061368.0,0.6757022738456726,0.2079378068447113,4512.0,246437357.267,3.0,1.0,0.0
2006,JOR,Jordan,61374.0,0.6757022738456726,-0.7623175382614136,8189.0,49880620.421,3.0,1.0,0.0
2006,KEN,Kenya,47664.0,0.6757022738456726,-1.1269832849502563,9536.0,78337657.727,3.0,1.0,0.0
2006,KOR,Rep. of Korea,2770462400.0,0.6757022738456726,0.4238554537296295,1487.0,1251054256.349,3.0,1.0,0.0
2006,KGZ,Kyrgyzstan,62.0,0.6757022738456726,-1.385570764541626,4690.0,11578209.85,3.0,1.0,0.0
2006,LAO,Lao People's Dem. Rep.,15054.0,0.6757022738456726,-0.0852985605597496,2102.0,16870881.574,3.0,1.0,0.0
2006,LBN,Lebanon,39355.0,0.6757022738456726,-1.8038626909255981,8157.0,45605188.952,3.0,1.0,0.0
2006,LSO,Lesotho,1913.0,0.6757022738456726,-0.12470535933971405,11692.0,3655428.476,3.0,1.0,0.0
2006,LVA,Latvia,663796.0,0.6757022738456726,0.8383687138557434,8140.0,34964854.821,3.0,1.0,0.0
2006,LBY,Libya,8802.0,0.6757022738456726,0.3581288754940033,10084.0,147459010.971,3.0,1.0,0.0
2006,LTU,Lithuania,310836.0,0.6757022738456726,0.8709959983825684,8157.0,53933916.484,3.0,1.0,0.0
2006,LUX,Luxembourg,325492.0,0.6757022738456726,1.399898886680603,9574.0,36863910.197,3.0,1.0,0.0
2006,MAC,"China, Macao SAR",23659465.0,0.6757022738456726,0.9733120203018188,866.0,32217330.373,3.0,1.0,0.0
2006,MDG,Madagascar,124.0,0.6757022738456726,0.185515359044075,9363.0,24557642.398,3.0,1.0,0.0
2006,MWI,Malawi,5964.0,0.6757022738456726,0.12009195983409882,10398.0,10527220.879,3.0,1.0,0.0
2006,MYS,Malaysia,1718888438.0,0.6757022738456726,0.2883796989917755,3217.0,461898081.965,3.0,1.0,0.0
2006,MLT,Malta,30499523.0,0.6757022738456726,1.2312575578689575,9809.0,9418243.16,3.0,1.0,0.0
2006,MUS,Mauritius,662361.0,0.6757022738456726,0.7808899879455566,8536.0,15222124.852,3.0,1.0,0.0
2006,MEX,Mexico,28792425.0,0.6757022738456726,-0.6368884444236755,13422.0,1464036640.601,3.0,1.0,0.0
2006,MNG,Mongolia,769.0,0.6757022738456726,0.6469069719314575,2846.0,15220808.721,3.0,1.0,0.0
2006,MDA,Rep. of Moldova,30889.0,0.6757022738456726,-0.3696646988391876,8207.0,11437252.576,3.0,1.0,0.0
2006,MAR,Morocco,1416112.0,0.6757022738456726,-0.4613434672355652,11584.0,163875399.065,3.0,1.0,0.0
2006,MOZ,Mozambique,108858.0,0.6757022738456726,0.520101010799408,11087.0,15660475.302,3.0,1.0,0.0
2006,NAM,Namibia,5603.0,0.6757022738456726,0.7822495698928833,12424.0,14497586.887,3.0,1.0,0.0
2006,NLD,Netherlands,487227194.0,0.6757022738456726,0.9027361869812012,9468.0,663991039.975,3.0,1.0,0.0
2006,NZL,New Zealand,578159.0,0.6757022738456726,1.2544922828674316,8838.0,116194710.818,3.0,1.0,0.0
2006,NIC,Nicaragua,7044.0,0.6757022738456726,-0.2678196132183075,14922.0,19330881.699,3.0,1.0,0.0
2006,NER,Niger,8976.0,0.6757022738456726,-0.22747531533241272,12187.0,10088809.961,3.0,1.0,0.0
2006,NGA,Nigeria,198163.0,0.6757022738456726,-2.0340776443481445,12479.0,572522761.585,3.0,1.0,0.0
2006,NOR,Norway,3475596.0,0.6757022738456726,1.252705693244934,8707.0,252193346.198,3.0,1.0,0.0
2006,PLW,Palau,8644.0,0.6757022738456726,1.0407226085662842,2391.0,263048.833,3.0,1.0,0.0
2006,PAK,Pakistan,1049991.0,0.6757022738456726,-2.0246784687042236,5452.0,601917859.679,3.0,1.0,0.0
2006,PAN,Panama,32617.0,0.6757022738456726,-0.0679050013422966,15615.0,39446105.077,3.0,1.0,1.0
2006,PRY,Paraguay,232320.0,0.6757022738456726,-0.7765250205993652,19930.0,34114444.794,3.0,1.0,0.0
2006,PER,Peru,57761.0,0.6757022738456726,-0.841553807258606,17605.0,206949637.271,3.0,1.0,0.0
2006,PHL,Philippines,2127185104.0,0.6757022738456726,-1.638671636581421,1153.0,398228061.637,3.0,1.0,0.0
2006,POL,Poland,11192132.0,0.6757022738456726,0.35403183102607727,8521.0,577874358.089,3.0,1.0,0.0
2006,PRT,Portugal,44692524.0,0.6757022738456726,0.9523906111717224,11283.0,259580288.609,3.0,1.0,0.0
2006,RUS,Russian Federation,1961477.0,0.6757022738456726,-0.9087943434715271,7368.0,2133753261.514,3.0,1.0,0.0
2006,VCT,Saint Vincent and the Grenadines,6593.0,0.6757022738456726,1.0591236352920532,15771.0,1001478.544,3.0,1.0,0.0
2006,SAU,Saudi Arabia,345085.0,0.6757022738456726,-0.5224238038063049,7446.0,1026943945.064,3.0,1.0,0.0
2006,SEN,Senegal,74137.0,0.6757022738456726,-0.26431694626808167,13760.0,22264502.8,3.0,1.0,0.0
2006,SRB,Serbia,13294.0,0.6757022738456726,-0.5375684499740601,8901.0,71267489.961,3.0,1.0,0.0
2006,IND,India,7653377.0,0.6757022738456726,-1.065184235572815,4392.0,3647022562.139,3.0,1.0,0.0
2006,SGP,Singapore,4015936224.0,0.6757022738456726,1.2484928369522095,3236.0,264078812.405,3.0,1.0,0.0
2006,SVK,Slovakia,13991446.0,0.6757022738456726,0.7841786742210388,8968.0,101419212.691,3.0,1.0,0.0
2006,VNM,Viet Nam,2815476.0,0.6757022738456726,0.40512025356292725,2221.0,281899694.203,3.0,1.0,0.0
2006,SVN,Slovenia,227628.0,0.6757022738456726,1.0857290029525757,9252.0,51733016.594,3.0,1.0,0.0
2006,ZAF,South Africa,9794457.0,0.6757022738456726,0.04703007638454437,11518.0,510214259.733,3.0,1.0,0.0
2006,ZWE,Zimbabwe,7546.0,0.6757022738456726,-0.9319960474967957,10875.0,18964633.315,3.0,1.0,0.0
2006,ESP,Spain,8338349.0,0.6757022738456726,-0.15064865350723267,10815.0,1368901238.29,3.0,1.0,0.0
2006,SWZ,Eswatini,9223.0,0.6757022738456726,-0.27087000012397766,11236.0,7256554.265,3.0,1.0,0.0
2006,SWE,Sweden,2948659.0,0.6757022738456726,1.2939339876174927,8369.0,339972627.379,3.0,1.0,0.0
2006,CHE,Switzerland,14212404.0,0.6757022738456726,1.2681174278259277,9569.0,336415022.056,3.0,1.0,0.0
2006,THA,Thailand,1114878916.0,0.6757022738456726,-1.1302001476287842,2524.0,726410104.498,3.0,1.0,0.0
2006,TTO,Trinidad and Tobago,46003.0,0.6757022738456726,-0.2377621829509735,16044.0,35612700.879,3.0,1.0,0.0
2006,ARE,United Arab Emirates,4410217.0,0.6757022738456726,0.9234210848808289,6596.0,426205376.547,3.0,1.0,0.0
2006,TUN,Tunisia,292371.0,0.6757022738456726,0.20851244032382965,10090.0,85896886.904,3.0,1.0,0.0
2006,TUR,Türkiye,27217578.0,0.6757022738456726,-0.5902130007743835,8430.0,937107861.006,3.0,1.0,0.0
2006,UGA,Uganda,111014.0,0.6757022738456726,-1.1403452157974243,9888.0,36065146.224,3.0,1.0,0.0
2006,UKR,Ukraine,155980.0,0.6757022738456726,-0.03687761723995209,7970.0,336132707.322,3.0,1.0,0.0
2006,MKD,North Macedonia,14224.0,0.6757022738456726,-0.7365753054618835,8964.0,17721804.605,3.0,1.0,0.0
2006,EGY,Egypt,1133494.0,0.6757022738456726,-0.8378076553344727,8684.0,602453659.314,3.0,1.0,0.0
2006,GBR,United Kingdom,45822006.0,0.6757022738456726,0.6670801043510437,9800.0,2089011351.731,3.0,1.0,0.0
2006,TZA,United Rep. of Tanzania,7860.0,0.6757022738456726,-0.35751816630363464,9552.0,66924027.956,3.0,1.0,0.0
2006,USA,USA,1826747385.0,0.6757022738456726,0.4908354878425598,12555.0,13855888000.0,3.0,1.0,0.0
2006,URY,Uruguay,3769.0,0.6757022738456726,0.8985995650291443,18893.0,41226109.385,3.0,1.0,0.0
2006,UZB,Uzbekistan,16961.0,0.6757022738456726,-1.784659504890442,5112.0,79084274.281,3.0,1.0,0.0
2006,VEN,Venezuela,174187.0,0.6757022738456726,-1.252867579460144,15975.0,403715740.363,3.0,1.0,0.0
2006,WSM,Samoa,380354.0,0.6757022738456726,1.0985090732574463,8421.0,898335.143,3.0,1.0,0.0
2006,ZMB,Zambia,26277.0,0.6757022738456726,0.36379221081733704,11040.0,29629747.891,3.0,1.0,0.0
2005,AFG,Afghanistan,77792.0,0.6717929840087891,-2.067509889602661,5109.0,25361507.05,3.0,1.0,0.0
2005,DZA,Algeria,79832.0,0.6717929840087891,-0.9136660099029541,10617.0,365224666.421,3.0,1.0,0.0
